,Time_Zone ,Date,Tweets_tag
1769, Central Africa Standard Time	,2019-07-16,"		RT @AWID: The latest issue of BUWA! by @OSISA offers feminist critiques of the current discourses framing the future of work in Africa. #Laâ€¦	en	[{'screen_name': 'awid', 'name': 'awid', 'id': '16027225'}, {'screen_name': 'osisa', 'name': 'osisa', 'id': '302788499'}]	[]	[]	0	12	0	[]	[]	https://twitter.com/fidakenya/status/1151181218051952640	True	0	0					16027225	""The latest issue of BUWA! by @OSISA offers feminist critiques of the current discourses framing the future of work in Africa."
1770, Central Africa Standard Time	,2019-07-15,"		RT @DinahRwiza: .@fidakenya ,here is the article I referred to during your donor round table discussion. Donors have a duty to reflect on wâ€¦	en	[{'screen_name': 'dinahrwiza', 'name': 'dinah musindarwezo (she/her)', 'id': '431647684'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/fidakenya/status/1150667525430173696	True	https://twitter.com/AWID/status/1146738425791471616	0					431647684	.@fidakenya ,here is the article I referred to during your donor round table discussion. Donors have a duty to reflect on why funds 4 #GenderEquality are not reaching Women's Rights Organizations &amp; feminists groups who are the main actors advancing gender Equality  @woman_kind	1150660759208284161	[]	2019-07-15 07:57:57 W. Central Africa Standard Time"
1771, Central Africa Standard Time	,2019-07-15,"		RT @woman_kind: Excited to learn that @fidakenya warn a European democracy innovation award due to its work on training women on self-repreâ€¦	en	[{'screen_name': 'woman_kind', 'name': 'womankind worldwide', 'id': '38401173'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]	[]	[]	0	9	0	[]	[]	https://twitter.com/fidakenya/status/1150664679187984384	True	0	0					38401173	Excited to learn that @fidakenya warn a European democracy innovation award due to its work on training women on self-representation in courts of law. Congratulations @fidakenya for amazing work u are doing. We are honored to be associated with you. https://t.co/aUexRTSJlq	1150645644652154881	[]	2019-07-15 06:57:54 W. Central Africa Standard Time"
1772, Central Africa Standard Time	,2019-07-15,"		RT @ngumimeetsworld: This is amazing! ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�¾ Well in @fidakenya  https://t.co/dxx0Gva9uL	en	[{'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]	[]	[]	0	1	0	[]	[]	https://twitter.com/fidakenya/status/1150664619029073921	True	https://twitter.com/fidakenya/status/1150653084022005760	0					410772152	This is amazing! ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�¾ðŸ‘�ðŸ�¾ Well in @fidakenya	1150654626301186048	[]	2019-07-15 07:33:35 W. Central Africa Standard Time"
1773, Central Africa Standard Time	,2019-07-15,"		RT @woman_kind: This morning we are at our partner's convening @fidakenya bringing together partners and donors to successful strategies anâ€¦	en	[{'screen_name': 'woman_kind', 'name': 'womankind worldwide', 'id': '38401173'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]	[]	[]	0	6	0	[]	[]	https://twitter.com/fidakenya/status/1150664398576521222	True	0	0					38401173	This morning we are at our partner's convening @fidakenya bringing together partners and donors to successful strategies and challenges for advancing women and girls rights in Kenya @DinahRwiza https://t.co/qTm5TSG37Y	1150643790757158912	[]	2019-07-15 06:50:32 W. Central Africa Standard Time"
1774, Central Africa Standard Time	,2019-07-15,"		ED Teresa Omondi: @fidakenya does not discriminate based on sex, sexual orientation, disability, race, religion. @DanishMFA @FordFoundation @hivosroea @SDGsKenyaForum @woman_kind @OxfamEAfrica @wayuamongare @FeministsKE @ReproRights  https://t.co/UYTKCdySso	en	[{'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'hivosroea', 'name': 'hivos east africa', 'id': '2240379540'}, {'screen_name': 'sdgskenyaforum', 'name': 'sdgs kenya forum', 'id': '704017388438691840'}, {'screen_name': 'woman_kind', 'name': 'womankind worldwide', 'id': '38401173'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}, {'screen_name': 'feministske', 'name': 'feminists in kenya (fik)', 'id': '1060050760782745600'}, {'screen_name': 'reprorights', 'name': 'center for reproductive rights', 'id': '50310311'}]	[]	['https://pbs.twimg.com/media/D_f6_F0XYAAwP3Z.jpg']	0	3	18	[]	[]	https://twitter.com/fidakenya/status/1150664216824745984	False	0	1	https://pbs.twimg.com/media/D_f6_F0XYAAwP3Z.jpg							[]"
1775, Central Africa Standard Time	,2019-07-15,		@hivosroea	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/fidakenya/status/1150659568344731648	False	https://twitter.com/fidakenya/status/1150658806839480322	0								[]
1776, Central Africa Standard Time	,2019-07-15,"		@MMakoloo of @FordFoundation making comments at the @fidakenya donor round table meeting currently going on. @woman_kind @DanishMFA @SDGsKenyaForum @WomenDeliver @wayuamongare  https://t.co/FCZRJs5UHv	en	[{'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'woman_kind', 'name': 'womankind worldwide', 'id': '38401173'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'sdgskenyaforum', 'name': 'sdgs kenya forum', 'id': '704017388438691840'}, {'screen_name': 'womendeliver', 'name': 'women deliver', 'id': '27648752'}, {'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}]	[]	['https://pbs.twimg.com/media/D_f2E-zWsAYfQx1.jpg']	0	1	3	[]	[]	https://twitter.com/fidakenya/status/1150658806839480322	False	0	1	https://pbs.twimg.com/media/D_f2E-zWsAYfQx1.jpg							[]"
1777, Central Africa Standard Time	,2019-07-15,"		RT @SDGsKenyaForum: This morning, we are joining @fidakenya Donors' roundtable breakfast meeting.  FIDA Kenya is one of our implementing paâ€¦	en	[{'screen_name': 'sdgskenyaforum', 'name': 'sdgs kenya forum', 'id': '704017388438691840'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/fidakenya/status/1150653226800336897	True	0	0					704017388438691840	""This morning, we are joining @fidakenya Donors' roundtable breakfast meeting."
1778, Central Africa Standard Time	,2019-07-15,"		We lead where women's rights are concerned. @wayuamongare @embrace_ke @woman_kind @WomankindKenya @FordFoundation @DanishMFA @OxfamEAfrica @UN_Women	en	[{'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}, {'screen_name': 'embrace_ke', 'name': 'embrace_ke', 'id': '1103165961241354240'}, {'screen_name': 'woman_kind', 'name': 'womankind worldwide', 'id': '38401173'}, {'screen_name': 'womankindkenya', 'name': 'womankind kenya', 'id': '1364559498'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'un_women', 'name': 'un women', 'id': '17137628'}]	[]	[]	0	2	2	[]	[]	https://twitter.com/fidakenya/status/1150653084022005760	False	https://twitter.com/woman_kind/status/1150645644652154881	0								[]"
1779, Central Africa Standard Time	,2019-07-15,"		We appreciate the partners who believe in the mission and vision of @fidakenya	en	[{'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]	[]	[]	0	1	8	[]	[]	https://twitter.com/fidakenya/status/1150651054322868224	False	https://twitter.com/woman_kind/status/1150643790757158912	0								[]"
1780, Central Africa Standard Time	,2019-07-15,"		@fidakenya donor round table session going on this morning @wayuamongare @SamsonOkech @iluville @RFSU @DanishMFA @FordFoundation @OxfamEAfrica @WomenDeliver @beverly_mumbo @woman_kind @WomankindKenya  https://t.co/9EJ6n2Bq4c	en	[{'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}, {'screen_name': 'samsonokech', 'name': 'samson okech orao', 'id': '1100360977'}, {'screen_name': 'iluville', 'name': 'said ilham', 'id': '2800394571'}, {'screen_name': 'rfsu', 'name': 'rfsu', 'id': '150247145'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'womendeliver', 'name': 'women deliver', 'id': '27648752'}, {'screen_name': 'beverly_mumbo', 'name': 'beverly mumbo', 'id': '766567165449428992'}, {'screen_name': 'woman_kind', 'name': 'womankind worldwide', 'id': '38401173'}, {'screen_name': 'womankindkenya', 'name': 'womankind kenya', 'id': '1364559498'}]	[]	['https://pbs.twimg.com/media/D_fuD1EX4AAPHp2.jpg', 'https://pbs.twimg.com/media/D_fuGLzXYAAZNWB.jpg', 'https://pbs.twimg.com/media/D_fuGnwXsAEL0xv.jpg']	0	5	5	[]	[]	https://twitter.com/fidakenya/status/1150650036394561536	False	0	1	https://pbs.twimg.com/media/D_fuD1EX4AAPHp2.jpg							[]"
1781, Central Africa Standard Time	,2019-07-12,"		Great job @embrace_ke @gladyswanga. We celebrate your efforts.	en	[{'screen_name': 'embrace_ke', 'name': 'embrace_ke', 'id': '1103165961241354240'}, {'screen_name': 'gladyswanga', 'name': 'hon gladys wanga, cbs', 'id': '78027558'}]	[]	[]	0	4	19	[]	[]	https://twitter.com/fidakenya/status/1149678400191307776	False	https://twitter.com/gladyswanga/status/1149671909119811585	0								[]"
1782, Central Africa Standard Time	,2019-07-12,"		RT @gladyswanga: My @embrace_ke colleagues and I joined @CSMargaretKobia in Migori today for distribution of Affirmative Action Funds hosteâ€¦	en	[{'screen_name': 'gladyswanga', 'name': 'hon gladys wanga, cbs', 'id': '78027558'}, {'screen_name': 'embrace_ke', 'name': 'embrace_ke', 'id': '1103165961241354240'}, {'screen_name': 'csmargaretkobia', 'name': 'prof. margaret kobia, phd, mgh', 'id': '957905176240803841'}]	[]	[]	0	15	0	[]	[]	https://twitter.com/fidakenya/status/1149678215394418688	True	0	0					78027558	My @embrace_ke colleagues and I joined @CSMargaretKobia in Migori today for distribution of Affirmative Action Funds hosted by Hon Dr Pamela Odhiambo #EmbraceInMigori https://t.co/z1k53C0Xkr	1149671909119811585	[]	2019-07-12 14:28:37 W. Central Africa Standard Time"
1783, Central Africa Standard Time	,2019-07-12,"		RT @MakeWomenCount: Fuel for #ChildMarriage:  PovertyðŸš«ðŸ’° climate changeðŸŒ€ low levels of literacyðŸ“š gender inequality in education ðŸ‘¨ðŸ�¾â€�ðŸ�«  Get riâ€¦	en	[{'screen_name': 'makewomencount', 'name': 'makeeverywomancount', 'id': '316345697'}]	[]	[]	0	3	0	['childmarriage']	[]	https://twitter.com/fidakenya/status/1149678038109605888	True	0	0					316345697	""Fuel for #ChildMarriage:"
1784, Central Africa Standard Time	,2019-07-12,"		RT @ReproRights: When Sarah was 20 weeks pregnant, she learned that her fetus had a terminal condition. Carrying her pregnancy to term woulâ€¦	en	[{'screen_name': 'reprorights', 'name': 'center for reproductive rights', 'id': '50310311'}]	[]	[]	0	50	0	[]	[]	https://twitter.com/fidakenya/status/1149677986062487553	True	0	0					50310311	""When Sarah was 20 weeks pregnant, she learned that her fetus had a terminal condition. Carrying her pregnancy to term would likely result in a stillbirth. It was at this point, when she needed her health insurance most, that it disappeared."
1785, Central Africa Standard Time	,2019-07-12,"		RT @citizentvkenya: History made as Machakos hospital successfully performs first ever brain surgery  https://t.co/RFl1e9iNcU	en	[{'screen_name': 'citizentvkenya', 'name': 'citizen tv kenya', 'id': '70394965'}]	['https://citizentv.co.ke/news/history-made-as-machakos-hospital-successfully-performs-first-ever-brain-surgery-263539/']	[]	0	50	0	[]	[]	https://twitter.com/fidakenya/status/1149677897331949569	True	0	0					70394965	""History made as Machakos hospital successfully performs first ever brain surgery"
1786, Central Africa Standard Time	,2019-07-12,"		RT @Florencemachio: @FredMatiangi @DCI_Kenya @PoliceKE and the killings of girls continues. #sigh #HerLifeMatters @CREAWKenya @fidakenya @eâ€¦	en	""[{'screen_name': 'florencemachio', 'name': 'florence machio', 'id': '201258746'}, {'screen_name': 'fredmatiangi', 'name': """"dr. fred matiang'i"""", 'id': '1378889792'}, {'screen_name': 'dci_kenya', 'name': 'dci kenya', 'id': '2534938274'}, {'screen_name': 'policeke', 'name': 'kenya police service', 'id': '1856721444'}, {'screen_name': 'creawkenya', 'name': 'creaw kenya', 'id': '522064682'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]""	[]	[]	0	4	0	['sigh', 'herlifematters']	[]	https://twitter.com/fidakenya/status/1149675109159862272	True	https://twitter.com/StandardKenya/status/1149025988145295361	0					201258746	@FredMatiangi @DCI_Kenya @PoliceKE and the killings of girls continues. #sigh #HerLifeMatters @CREAWKenya @fidakenya @equalitynow	1149183898401853440	[]	2019-07-11 06:09:26 W. Central Africa Standard Time"
1787, Central Africa Standard Time	,2019-07-11,"		RT @AMWIK: Nearly a decade after the adoption of the Constitution of Kenya, 2010 gender equity in representation at national level is yet tâ€¦	en	[{'screen_name': 'amwik', 'name': 'association of media women in kenya', 'id': '80542392'}]	[]	[]	0	15	0	[]	[]	https://twitter.com/fidakenya/status/1149196516734701568	True	0	0					80542392	""Nearly a decade after the adoption of the Constitution of Kenya, 2010 gender equity in representation at national level is yet to be achieved."
1788, Central Africa Standard Time	,2019-07-09,"		Watch the life changing result of a capacity building exercise  @fidakenya facilitated in partnership with the Nakuru County Women caucus.  https://t.co/8MwR6GDoGb	en	[{'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}]	['https://youtu.be/i5DP9baUZ4I']	[]	0	2	3	[]	[]	https://twitter.com/fidakenya/status/1148661216329572352	False	https://twitter.com/fidakenya/status/1148659680857792513	0								[]"
1789, Central Africa Standard Time	,2019-07-09,"		@fidakenya recently coordinated a capacity building session with Nakuru County MCA's. As a result, the leaders are taking on responsibility in their community @FordFoundation @DanishMFA @OxfamEAfrica @DiakoniaSverige @RFSU  @UNFPAKen @UNWomen @wayuamongare  https://t.co/8MwR6GDoGb	en	[{'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'diakoniasverige', 'name': 'diakonia', 'id': '244977757'}, {'screen_name': 'rfsu', 'name': 'rfsu', 'id': '150247145'}, {'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}, {'screen_name': 'unwomen', 'name': 'maria a reed stacey', 'id': '63894745'}, {'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}]	['https://youtu.be/i5DP9baUZ4I']	[]	0	1	1	[]	[]	https://twitter.com/fidakenya/status/1148659680857792513	False	0	0								[]"
1790, Central Africa Standard Time	,2019-07-09,"		@fidakenya celebrates you @NimoSheikh2. Congratulations on your victory. You are a shining star. We are so proud of you.  https://t.co/YWuonrtOWa	en	[{'screen_name': 'nimosheikh2', 'name': 'nimo sheikh abdikadir', 'id': '1028577757381513216'}]	[]	['https://pbs.twimg.com/media/D_BkVm-WkAA-SDt.jpg']	1	2	6	[]	[]	https://twitter.com/fidakenya/status/1148528229982117888	False	0	1	https://pbs.twimg.com/media/D_BkVm-WkAA-SDt.jpg							[]"
1791, Central Africa Standard Time	,2019-07-03,		 https://t.co/RZJIDGbTDy	und	[]	[]	['https://pbs.twimg.com/media/D-iD9LfXYAE-31m.jpg']	1	1	3	[]	[]	https://twitter.com/fidakenya/status/1146311212780654592	False	0	1	https://pbs.twimg.com/media/D-iD9LfXYAE-31m.jpg							[]
1792, Central Africa Standard Time	,2019-07-01,"		@KenMijungu @MarkMasai @debarlinea @YvonneOkwara @JamilaMohamed @jageyo @KoinangeJeff @MercyJuma_ @AkiliDada @KELINKenya @wakilikenya @wayuamongare @siasaplace @WomenDeliver @UN_Women @equalitynow	und	[{'screen_name': 'markmasai', 'name': 'mark masai', 'id': '162798835'}, {'screen_name': 'debarlinea', 'name': 'debarl inea', 'id': '395863573'}, {'screen_name': 'yvonneokwara', 'name': 'yvonne okwara-matole', 'id': '344720320'}, {'screen_name': 'jamilamohamed', 'name': 'jamila mohamed', 'id': '303211908'}, {'screen_name': 'jageyo', 'name': 'joe ageyo', 'id': '36344401'}, {'screen_name': 'koinangejeff', 'name': 'jeff koinange, mbs', 'id': '237189703'}, {'screen_name': 'mercyjuma_', 'name': 'mercy juma', 'id': '168949444'}, {'screen_name': 'akilidada', 'name': 'akili dada', 'id': '120586416'}, {'screen_name': 'kelinkenya', 'name': 'kelin', 'id': '169007075'}, {'screen_name': 'wakilikenya', 'name': 'jemimah keli', 'id': '767040573911990276'}, {'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}, {'screen_name': 'siasaplace', 'name': 'siasa place', 'id': '2903682507'}, {'screen_name': 'womendeliver', 'name': 'women deliver', 'id': '27648752'}, {'screen_name': 'un_women', 'name': 'un women', 'id': '17137628'}, {'screen_name': 'equalitynow', 'name': 'equalitynow', 'id': '14800620'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/fidakenya/status/1145716804838416388	False	https://twitter.com/fidakenya/status/1145716104146411520	0								[]"
1793, Central Africa Standard Time	,2019-07-01,"		@citizentvkenya @ntvkenya @KBCChannel1 @embrace_ke @KEWOPA @EstherPassaris @FlorenceKajuju @BEATRICEELACHI @AMWIK @MediaCouncilK @K24Tv @BBCAfrica @PeopleDailyKe @KTNKenya @dailynation @Kenyans @FordFoundation @DiakoniaSverige @DanishMFA @OxfamEAfrica @ReproRights @PSYGKenya	und	[{'screen_name': 'ntvkenya', 'name': 'ntv kenya', 'id': '25985333'}, {'screen_name': 'kbcchannel1', 'name': 'kbc channel1 news', 'id': '248697646'}, {'screen_name': 'embrace_ke', 'name': 'embrace_ke', 'id': '1103165961241354240'}, {'screen_name': 'kewopa', 'name': 'kewopa', 'id': '402798792'}, {'screen_name': 'estherpassaris', 'name': 'hon. esther m passaris', 'id': '38699733'}, {'screen_name': 'florencekajuju', 'name': 'hon florence kajuju', 'id': '2436790892'}, {'screen_name': 'beatriceelachi', 'name': 'beatrice elachi', 'id': '1142489005'}, {'screen_name': 'amwik', 'name': 'association of media women in kenya', 'id': '80542392'}, {'screen_name': 'mediacouncilk', 'name': 'media council of kenya', 'id': '118648043'}, {'screen_name': 'k24tv', 'name': 'k24 tv', 'id': '20087934'}, {'screen_name': 'bbcafrica', 'name': 'bbc news africa', 'id': '36670025'}, {'screen_name': 'peopledailyke', 'name': 'people daily', 'id': '466376163'}, {'screen_name': 'ktnkenya', 'name': 'ktn', 'id': '1284428244616450048'}, {'screen_name': 'kenyans', 'name': 'kenyans.co.ke', 'id': '38737371'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'diakoniasverige', 'name': 'diakonia', 'id': '244977757'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'oxfameafrica', 'name': 'oxfam in horn, east and central africa region', 'id': '153774742'}, {'screen_name': 'reprorights', 'name': 'center for reproductive rights', 'id': '50310311'}, {'screen_name': 'psygkenya', 'name': 'ministry of public service & gender', 'id': '4771901069'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/fidakenya/status/1145716104146411520	False	https://twitter.com/fidakenya/status/1145715314270920708	0								[]"
1794, Central Africa Standard Time	,2019-07-01,		!!!!Media alert!!! Tuesday 2nd July 2019 Petition No. 401/2017 is coming up for main hearing. 
1795, Central Africa Standard Time	,2019-06-25,"		@EstherPassaris, @fidakenya values your appreciation of the Mediation services we offer. Mediation creates an avenue for parties to solve disputes amicably. Thank you @EstherPassaris for your generosity. @NGAAF_KE @FordFoundation @DanishMFA @wayuamongare @fidakenya @UNFPAKen  https://t.co/vFHIyNisTw	en	[{'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'estherpassaris', 'name': 'hon. esther m passaris', 'id': '38699733'}, {'screen_name': 'ngaaf_ke', 'name': 'ngaaf', 'id': '845204928826134529'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}, {'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}]	[]	['https://pbs.twimg.com/media/D97oEbjW4AA3k2t.jpg', 'https://pbs.twimg.com/media/D97oFzjXUAA6Yq6.jpg', 'https://pbs.twimg.com/media/D97oHYZWsAE8zCL.jpg']	0	3	8	[]	[]	https://twitter.com/fidakenya/status/1143606589624115206	False	0	1	https://pbs.twimg.com/media/D97oEbjW4AA3k2t.jpg							[]"
1796, Central Africa Standard Time	,2019-06-25,"		Feel free to drop by @fidakenya offices for free mediation services. Choosing an alternative dispute resolution mechanism is better that tiring long court processes, and allows for strengthening of families. @wayuamongare @carooduor @NancyIkinu @DanishMFA @FordFoundation @awdf01  https://t.co/iv7I1nEXKJ	en	""[{'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}, {'screen_name': 'carooduor', 'name': 'carol oduor', 'id': '866959107709861889'}, {'screen_name': 'nancyikinu', 'name': 'nancy ikinu', 'id': '617323577'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'awdf01', 'name': """"african women's development fund"""", 'id': '24703416'}]""	[]	['https://pbs.twimg.com/media/D97iYAlWkAUjw88.jpg', 'https://pbs.twimg.com/media/D97iZW8XUAII-QG.jpg', 'https://pbs.twimg.com/media/D97iaqOXoAUS5pN.jpg']	1	3	4	[]	[]	https://twitter.com/fidakenya/status/1143600318640525312	False	0	1	https://pbs.twimg.com/media/D97iYAlWkAUjw88.jpg							[]"
1797, Central Africa Standard Time	,2019-06-25,"		Did you know that @fidakenya conducts FREE, yes Free Mediation Sessions twice a month? The same is open to members of the public. Today, @EstherPassaris boosted our Mediation program with a 1M grant. @NGAAF_KE  @FordFoundation @DanishMFA @citizentvkenya @KBCChannel1 @KTNKenya  https://t.co/Q17pv92jsx	en	[{'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'estherpassaris', 'name': 'hon. esther m passaris', 'id': '38699733'}, {'screen_name': 'ngaaf_ke', 'name': 'ngaaf', 'id': '845204928826134529'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'citizentvkenya', 'name': 'citizen tv kenya', 'id': '70394965'}, {'screen_name': 'kbcchannel1', 'name': 'kbc channel1 news', 'id': '248697646'}, {'screen_name': 'ktnkenya', 'name': 'ktn', 'id': '1284428244616450048'}]	[]	['https://pbs.twimg.com/media/D97iSNiXoAAvz_d.jpg', 'https://pbs.twimg.com/media/D97iTMoWkAEi4HE.jpg', 'https://pbs.twimg.com/media/D97iWD6XsAAN5TI.jpg']	1	6	9	[]	[]	https://twitter.com/fidakenya/status/1143600247760928772	False	0	1	https://pbs.twimg.com/media/D97iSNiXoAAvz_d.jpg							[]"
1798, Central Africa Standard Time	,2019-06-25,"		@EstherPassaris presented @fidakenya with 1M to boost our mediation program. The new mediation center will create more room to conduct private session in the NRB office. @DanishMFA @FordFoundation @UNFPAKen @RFSU @lsk_nbi @lsk @AMWIK @wayuamongare  https://t.co/66iep8OLDp	en	[{'screen_name': 'fidakenya', 'name': 'fida-kenya', 'id': '207988763'}, {'screen_name': 'danishmfa', 'name': 'denmark mfa ðŸ‡©ðŸ‡°', 'id': '1358883631'}, {'screen_name': 'fordfoundation', 'name': 'ford foundation', 'id': '336218991'}, {'screen_name': 'unfpaken', 'name': 'unfpa kenya', 'id': '373303428'}, {'screen_name': 'rfsu', 'name': 'rfsu', 'id': '150247145'}, {'screen_name': 'lsk_nbi', 'name': 'lsk nairobi branch', 'id': '758650989519966208'}, {'screen_name': 'lsk', 'name': '.', 'id': '6113152'}, {'screen_name': 'amwik', 'name': 'association of media women in kenya', 'id': '80542392'}, {'screen_name': 'wayuamongare', 'name': 'josephine w mongare', 'id': '34903880'}]	[]	['https://pbs.twimg.com/media/D97iKgSWsAAGJo8.jpg', 'https://pbs.twimg.com/media/D97iL2HXoAMqxbC.jpg', 'https://pbs.twimg.com/media/D97iN-2WwAA4mwq.jpg', 'https://pbs.twimg.com/media/D97iQN5XoAcx1SF.jpg']	1	4	12	[]	[]	https://twitter.com/fidakenya/status/1143600150654410752	False	0	1	https://pbs.twimg.com/media/D97iKgSWsAAGJo8.jpg							[]"
1799, Central Africa Standard Time	,2019-06-25,		Media alert!! @EstherPassaris will be coming to 
1800, Central Africa Standard Time	,2019-06-23,"		Kericho roadshow happening to promote the economic and labour right of workers in the tea zones.  @awdf01  https://t.co/6UwxLJgJW2	en	""[{'screen_name': 'awdf01', 'name': """"african women's development fund"""", 'id': '24703416'}]""	[]	['https://pbs.twimg.com/media/D9vk66wWwAAod0U.jpg', 'https://pbs.twimg.com/media/D9vk7hRXoAExtg1.jpg', 'https://pbs.twimg.com/media/D9vk78ZWsAAzFVe.jpg', 'https://pbs.twimg.com/media/D9vk-YgXkAA8cYb.jpg']	0	2	5	[]	[]	https://twitter.com/fidakenya/status/1142758698655371264	False	0	1	https://pbs.twimg.com/media/D9vk66wWwAAod0U.jpg							[]"
1801, Central Africa Standard Time	,2019-06-21,		What is the role of Media in the promotion of Alternative Dispute Resolution mechanisms? 
1802, Central Africa Standard Time	,2019-06-21,		A delegation from the Commonwealth foundation honoured 
1803, Central Africa Standard Time	,2019-06-18,"		RT @ABSkenya: AN AUDIT OF THE KENYAN 2010 CONSTITUTION Panel Discussion on the state of the implementation of the Kenyan Constitution #TheKâ€¦	en	[{'screen_name': 'abskenya', 'name': '#policeaccountabilityinafrica', 'id': '1132995196835307521'}]	[]	[]	0	7	0	[]	[]	https://twitter.com/fidakenya/status/1140933891680854016	True	0	0					1132995196835307521	AN AUDIT OF THE KENYAN 2010 CONSTITUTION Panel Discussion on the state of the implementation of the Kenyan Constitution #TheKatibaAudit @katibainstitute @TISAKenya @TIKenya @thekhrc @CREAWKenya @elogkenya https://t.co/ujLjo6oEM3	1140933340721233920	[]	2019-06-18 11:44:40 W. Central Africa Standard Time"
